Nama,Berat,Dimensi,Garansi,VGA,Tipe Penyimpanan,Processor,Penyimpanan,Ukuran Layar,Warna,RAM,Keyboard,Microsoft Office,Sistem Operasi,Brand,Tipe Layar,Harga
ASUS VIVOBOOK 15 K513EQ INTEL I7 1165G7 16GB 512GB MX350-2GB 15.6 FHD OLED BL FP WIN10HOME INDIE BLACK,5 kg,40 × 20 × 10 cm,DISTRIBUTOR 1 YEAR (SERVICE & SPAREPART),NVIDIA MX350,SSD,Intel Core i7,512GB,16 Inch,Black,16GB,Backlit Keyboard,,Windows 10 Home,Asus,Non Touchscreen,Rp10.999.000
ASUS VIVOBOOK 15 K513EQ INTEL I7 1165G7 16GB 1TB SSD MX350-2GB 15.6 FHD OLED BL FP WIN10HOME INDIE BLACK,5 kg,40 × 20 × 10 cm,DISTRIBUTOR 1 YEAR (SERVICE & SPAREPART),NVIDIA MX350,SSD,Intel Core i7,1TB,16 Inch,Black,16GB,Backlit Keyboard,,Windows 10 Home,Asus,Non Touchscreen,Rp11.699.000
ASUS TUF FX506HC I535B6TO11 INTEL I5 11400H 8GB 512GB RTX3050-4GB 15.6 FHD IPS 144HZ RGB WIN11HOME + OHS GREY,5 kg,40 × 20 × 10 cm,ASUS 2 YEAR (SERVICE & SPAREPART),NVIDIA RTX3050,SSD,Intel Core i5,512GB,16 Inch,Grey,8GB,,Gratis,Windows 11 Home,Asus,Non Touchscreen,Rp12.199.000
ASUS TUF FX506HC I535B6TO11 INTEL I5 11400H 8GB 1TB SSD RTX3050-4GB 15.6 FHD IPS 144HZ RGB WIN11HOME + OHS GREY,5 kg,40 × 20 × 10 cm,ASUS 2 YEAR (SERVICE & SPAREPART),NVIDIA RTX3050,SSD,Intel Core i5,1TB,15 Inch,Grey,8GB,,Gratis,Windows 11 Home,Asus,Non Touchscreen,Rp12.999.000
ASUS TUF FX506HC I535B6TO11 INTEL I5 11400H 16GB 512GB RTX3050-4GB 15.6 FHD IPS 144HZ RGB WIN11HOME + OHS GREY,5 kg,40 × 20 × 10 cm,ASUS 2 YEAR (SERVICE & SPAREPART),NVIDIA RTX3050,SSD,Intel Core i5,512GB,16 Inch,Grey,16GB,,Gratis,Windows 11 Home,Asus,Non Touchscreen,Rp12.899.000
ASUS TUF FX506HC I535B6TO11 INTEL I5 11400H 16GB 1TB SSD RTX3050-4GB 15.6 FHD IPS 144HZ RGB WIN11HOME + OHS GREY,5 kg,40 × 20 × 10 cm,ASUS 2 YEAR (SERVICE & SPAREPART),NVIDIA RTX3050,SSD,Intel Core i5,1TB,15 Inch,Grey,16GB,,Gratis,Windows 11 Home,Asus,Non Touchscreen,Rp13.499.000
ASUS TUF F15 FX507ZV4 I746K6GO INTEL I7 12700H 16GB DDR5 512GB RTX4060-8GB 15.6 FHD IPS 144HZ BL WIN11HOME + OHS GREY,5 kg,40 × 20 × 10 cm,ASUS 2 YEAR + 1 YEAR PERFECT (SERVICE & SPAREPART),NVIDIA RTX4060,SSD,Intel Core i7,512GB,16 Inch,Grey,8GB,Backlit Keyboard,Gratis,Windows 11 Home,Asus,Non Touchscreen,Rp22.999.000
ASUS TUF F15 FX507ZV4 I746K6G-O INTEL I7 12700H 16GB DDR5 1TB SSD RTX4060-8GB 15.6 FHD IPS 144HZ BL WIN11HOME + OHS GREY,5 kg,40 × 20 × 10 cm,ASUS 2 YEAR + 1 YEAR PERFECT (SERVICE & SPAREPART),NVIDIA RTX4060,SSD,Intel Core i7,1TB,16 Inch,Grey,8GB,Backlit Keyboard,Gratis,Windows 11 Home,Asus,Non Touchscreen,Rp23.599.000
ASUS TUF F15 FX507ZU4 I745K6GO INTEL I7 12700H 16GB DDR5 512GB RTX4050-6GB 15.6 FHD IPS 144HZ 100SRGB WIN11HOME + OHS GREY,5 kg,40 × 20 × 10 cm,ASUS 2 YEAR + 1 YEAR PERFECT (SERVICE & SPAREPART),NVIDIA RTX4050,SSD,Intel Core i7,512GB,16 Inch,Grey,16GB,,Gratis,Windows 11 Home,Asus,Non Touchscreen,Rp21.999.000
ASUS TUF F15 FX507ZU4 I745K6GO INTEL I7 12700H 16GB DDR5 1TB SSD RTX4050-6GB 15.6 FHD IPS 144HZ 100SRGB WIN11HOME + OHS GREY,5 kg,40 × 20 × 10 cm,ASUS 2 YEAR + 1 YEAR PERFECT (SERVICE & SPAREPART),NVIDIA RTX4050,SSD,Intel Core i7,1TB,16 Inch,Grey,16GB,,Gratis,Windows 11 Home,Asus,Non Touchscreen,Rp22.699.000
ASUS TUF F15 FX507ZM I736B6GO INTEL I7 12700H 16GB DDR5 512GB RTX3060-6GB 15.6 FHD IPS 144HZ RGB WIN11HOME + OHS BLACK,5 kg,40 × 20 × 10 cm,ASUS 2 YEAR + 1 YEAR PERFECT (SERVICE & SPAREPART),NVIDIA RTX3060,SSD,Intel Core i7,512GB,16 Inch,Black,16GB,,Gratis,Windows 11 Home,Asus,Non Touchscreen,Rp18.999.000
ASUS TUF F15 FX507ZM I736B6GO INTEL I7 12700H 16GB DDR5 1TB SSD RTX3060-6GB 15.6 FHD IPS 144HZ RGB WIN11HOME + OHS BLACK,5 kg,40 × 20 × 10 cm,ASUS 2 YEAR + 1 YEAR PERFECT (SERVICE & SPAREPART),NVIDIA RTX3060,SSD,Intel Core i7,1TB,16 Inch,Black,16GB,,Gratis,Windows 11 Home,Asus,Non Touchscreen,Rp19.599.000
ASUS TUF F15 FX507ZE I7R5B6GO INTEL I7 12700H 16GB DDR5 512GB RTX3050TI-4GB 15.6 FHD IPS 144HZ RGB WIN11HOME + OHS BLACK,5 kg,40 × 20 × 10 cm,ASUS 2 YEAR + 1 YEAR PERFECT (SERVICE & SPAREPART),NVIDIA RTX3050TI,SSD,Intel Core i7,512GB,16 Inch,Black,16GB,,Gratis,Windows 11 Home,Asus,Non Touchscreen,Rp17.499.000
ASUS TUF F15 FX507ZE I7R5B6GO INTEL I7 12700H 16GB DDR5 1TB SSD RTX3050TI-4GB 15.6 FHD IPS 144HZ RGB WIN11HOME + OHS BLACK,5 kg,40 × 20 × 10 cm,ASUS 2 YEAR + 1 YEAR PERFECT (SERVICE & SPAREPART),NVIDIA RTX3050TI,SSD,Intel Core i7,1TB,16 Inch,Black,16GB,,Gratis,Windows 11 Home,Asus,Non Touchscreen,Rp18.199.000
ASUS TUF F15 FX507ZC I735B7GO INTEL I7 12700H 16GB DDR5 512GB RTX3050-4GB 15.6 FHD IPS 144HZ RGB WIN11HOME + OHS BLACK,5 kg,40 × 20 × 10 cm,ASUS 2 YEAR + 1 YEAR PERFECT (SERVICE & SPAREPART),NVIDIA RTX3050,SSD,Intel Core i7,512GB,16 Inch,Black,16GB,,Gratis,Windows 11 Home,Asus,Non Touchscreen,Rp16.499.000
ASUS TUF F15 FX507ZC I735B7GO INTEL I7 12700H 16GB DDR5 1TB SSD RTX3050-4GB 15.6 FHD IPS 144HZ RGB WIN11HOME + OHS BLACK,5 kg,40 × 20 × 10 cm,ASUS 2 YEAR + 1 YEAR PERFECT (SERVICE & SPAREPART),NVIDIA RTX3050,SSD,Intel Core i7,1TB,16 Inch,Black,16GB,,Gratis,Windows 11 Home,Asus,Non Touchscreen,Rp16.999.000
ASUS TUF F15 FX507ZC I735B6GO INTEL I7 12700H 8GB DDR5 512GB RTX3050-6GB 15.6 FHD IPS 144HZ RGB WIN11HOME + OHS BLACK,5 kg,40 × 20 × 10 cm,ASUS 2 YEAR + 1 YEAR PERFECT (SERVICE & SPAREPART),NVIDIA RTX3050,SSD,Intel Core i7,512GB,16 Inch,Black,8GB,,Gratis,Windows 11 Home,Asus,Non Touchscreen,Rp15.999.000
ASUS TUF F15 FX507ZC I735B6GO INTEL I7 12700H 16GB DDR5 512GB RTX3050-6GB 15.6 FHD IPS 144HZ RGB WIN11HOME + OHS BLACK,5 kg,40 × 20 × 10 cm,ASUS 2 YEAR + 1 YEAR PERFECT (SERVICE & SPAREPART),NVIDIA RTX3050,SSD,Intel Core i7,512GB,16 Inch,Black,16GB,,Gratis,Windows 11 Home,Asus,Non Touchscreen,Rp16.599.000
ASUS TUF F15 FX507VV4 I946K6G-O INTEL I7 13900H 16GB DDR5 512GB RTX4060-8GB 15.6 FHD IPS 144HZ BL WIN11HOME + OHS GREY,5 kg,40 × 20 × 10 cm,ASUS 2 YEAR + 1 YEAR PERFECT (SERVICE & SPAREPART),NVIDIA RTX4060,SSD,Intel Core i7,512GB,15 Inch,Grey,16GB,Backlit Keyboard,Gratis,Windows 11 Home,Asus,Non Touchscreen,Rp25.199.000
ASUS TUF F15 FX507VV4 I946K6G-O INTEL I7 13900H 16GB DDR5 1TB SSD RTX4060-8GB 15.6 FHD IPS 144HZ BL WIN11HOME + OHS GREY,5 kg,40 × 20 × 10 cm,ASUS 2 YEAR + 1 YEAR PERFECT (SERVICE & SPAREPART),NVIDIA RTX4060,SSD,Intel Core i7,1TB,15 Inch,Grey,16GB,Backlit Keyboard,Gratis,Windows 11 Home,Asus,Non Touchscreen,Rp25.699.000
ASUS TUF F15 FX507VU4 I945K6GO INTEL I9 13900H 16GB DDR5 512GB RTX4050-6GB 15.6 FHD IPS 144HZ 100SRGB WIN11HOME + OHS GREY,5 kg,40 × 20 × 10 cm,ASUS 2 YEAR + 1 YEAR PERFECT (SERVICE & SPAREPART),NVIDIA RTX4050,SSD,Intel Core i9,512GB,16 Inch,Grey,16GB,,Gratis,Windows 11 Home,Asus,Non Touchscreen,Rp22.999.000
ASUS TUF F15 FX507VU4 I945K6GO INTEL I9 13900H 16GB DDR5 1TB SSD RTX4050-6GB 15.6 FHD IPS 144HZ 100SRGB WIN11HOME + OHS GREY,5 kg,40 × 20 × 10 cm,ASUS 2 YEAR + 1 YEAR PERFECT (SERVICE & SPAREPART),NVIDIA RTX4050,SSD,Intel Core i9,1TB,16 Inch,Grey,16GB,,Gratis,Windows 11 Home,Asus,Non Touchscreen,Rp23.699.000
ASUS TUF F15 FX506LHB I565B6TO11 INTEL I5 10300H 8GB 512GB GTX1650-4GB 15.6 FHD IPS 144HZ RGB WIN11HOME + OHS GREY,5 kg,40 × 20 × 10 cm,ASUS 2 YEAR (SERVICE & SPAREPART),NVIDIA GTX1650,SSD,Intel Core i5,512GB,16 Inch,Grey,8GB,,Gratis,Windows 11 Home,Asus,Non Touchscreen,Rp10.199.000
ASUS TUF F15 FX506LHB I565B6TO11 INTEL I5 10300H 16GB 512GB GTX1650-4GB 15.6 FHD IPS 144HZ RGB WIN11HOME + OHS GREY,5 kg,40 × 20 × 10 cm,ASUS 2 YEAR (SERVICE & SPAREPART),NVIDIA GTX1650,SSD,Intel Core i5,512GB,16 Inch,Grey,16GB,,Gratis,Windows 11 Home,Asus,Non Touchscreen,Rp10.499.000
ASUS TUF F15 FX506HM I936B7GO i9 11900H 16GB 1TB SSD RTX3060 FHD 144HZ WIN10HOME + OHS GREY,5 kg,40 × 20 × 10 cm,ASUS 2 YEAR (SERVICE & SPAREPART),NVIDIA RTX3060,SSD,Intel Core i9,1TB,16 Inch,Grey,16GB,,Gratis,Windows 10 Home,Asus,Non Touchscreen,Rp25.499.000
ASUS TUF F15 FX506HM I736B7TO11 INTEL I7 11800H 16GB 512GB RTX3060-6GB 15.6″ FHD 144HZ RGB 90W TGP95 WIN11HOME + OHS GREY,5 kg,40 × 20 × 10 cm,ASUS 2 YEAR (SERVICE & SPAREPART),NVIDIA RTX3060,SSD,Intel Core i7,512GB,16 Inch,Grey,16GB,,Gratis,Windows 11 Home,Asus,Non Touchscreen,Rp17.599.000
ASUS TUF F15 FX506HM I736B7TO11 INTEL I7 11800H 16GB 1TB SSD RTX3060-6GB 15.6″ FHD 144HZ RGB 90W TGP95 WIN11HOME + OHS GREY,5 kg,40 × 20 × 10 cm,ASUS 2 YEAR (SERVICE & SPAREPART),NVIDIA RTX3060,SSD,Intel Core i7,1TB,16 Inch,Grey,16GB,,Gratis,Windows 11 Home,Asus,Non Touchscreen,Rp18.299.000
ASUS TUF F15 FX506HEB INTEL I5 11400H 32GB 512GB RTX3050TI-4GB 15.6 FHD IPS 144HZ RGB WIN11HOME ECLIPSE GREY,5 kg,40 × 20 × 10 cm,DISTRIBUTOR 1 YEAR (SERVICE & SPAREPART),NVIDIA RTX3050TI,SSD,Intel Core i5,512GB,16 Inch,Grey,32GB,,,Windows 11 Home,Asus,Non Touchscreen,Rp12.599.000
ASUS TUF F15 FX506HEB INTEL I5 11400H 32GB 1TB SSD RTX3050TI-4GB 15.6 FHD IPS 144HZ RGB WIN11HOME ECLIPSE GREY,5 kg,40 × 20 × 10 cm,DISTRIBUTOR 1 YEAR (SERVICE & SPAREPART),NVIDIA RTX3050TI,SSD,Intel Core i5,1TB,16 Inch,Grey,32GB,,,Windows 11 Home,Asus,Non Touchscreen,Rp13.099.000
ASUS TUF F15 FX506HEB INTEL I5 11400H 16GB 512GB RTX3050TI-4GB 15.6 FHD IPS 144HZ RGB WIN11HOME ECLIPSE GREY,5 kg,40 × 20 × 10 cm,DISTRIBUTOR 1 YEAR (SERVICE & SPAREPART),NVIDIA RTX3050TI,SSD,Intel Core i5,512GB,16 Inch,Grey,16GB,,,Windows 11 Home,Asus,Non Touchscreen,Rp11.899.000
ASUS TUF F15 FX506HEB INTEL I5 11400H 16GB 1TB SSD RTX3050TI-4GB 15.6 FHD IPS 144HZ RGB WIN11HOME ECLIPSE GREY,5 kg,40 × 20 × 10 cm,DISTRIBUTOR 1 YEAR (SERVICE & SPAREPART),NVIDIA RTX3050TI,SSD,Intel Core i5,1TB,16 Inch,Grey,16GB,,,Windows 11 Home,Asus,Non Touchscreen,Rp12.399.000
ASUS TUF F15 FX506HE I7R5B6TO11 INTEL I7 11800H 16GB 512GB RTX3050TI-4GB 15.6″ FHD 144HZ RGB WIN11HOME + OHS GREY,5 kg,40 × 20 × 10 cm,ASUS 2 YEAR (SERVICE & SPAREPART),NVIDIA RTX3050TI,SSD,Intel Core i7,512GB,16 Inch,Grey,16GB,,Gratis,Windows 11 Home,Asus,Non Touchscreen,Rp16.799.000
ASUS TUF F15 FX506HE I7R5B6TO11 INTEL I7 11800H 16GB 1TB SSD RTX3050TI 15.6″ FHD 144HZ RGB WIN11HOME + OHS GREY,5 kg,40 × 20 × 10 cm,ASUS 2 YEAR (SERVICE & SPAREPART),NVIDIA RTX3050TI,SSD,Intel Core i7,1TB,16 Inch,Grey,16GB,,Gratis,Windows 11 Home,Asus,Non Touchscreen,Rp17.499.000
ASUS TUF F15 FX506HCB INTEL I5 11260H 8GB 512GB RTX3050-4GB 15.6 FHD IPS RGB WIN10HOME GRAPHITE BLACK,5 kg,40 × 20 × 10 cm,DISTRIBUTOR 1 YEAR (SERVICE & SPAREPART),NVIDIA RTX3050,SSD,Intel Core i5,512GB,16 Inch,Black,8GB,,,Windows 10 Home,Asus,Non Touchscreen,Rp10.999.000
ASUS TUF F15 FX506HCB INTEL I5 11260H 8GB 1TB SSD RTX3050-4GB 15.6 FHD IPS RGB WIN10HOME GRAPHITE BLACK,5 kg,40 × 20 × 10 cm,DISTRIBUTOR 1 YEAR (SERVICE & SPAREPART),NVIDIA RTX3050,SSD,Intel Core i5,1TB,16 Inch,Black,8GB,,,Windows 10 Home,Asus,Non Touchscreen,Rp11.499.000
ASUS TUF F15 FX506HCB INTEL I5 11260H 16GB 512GB RTX3050-4GB 15.6 FHD IPS RGB WIN10HOME GRAPHITE BLACK,5 kg,40 × 20 × 10 cm,DISTRIBUTOR 1 YEAR (SERVICE & SPAREPART),NVIDIA RTX3050,SSD,Intel Core i5,512GB,16 Inch,Black,16GB,,,Windows 10 Home,Asus,Non Touchscreen,Rp11.399.000
ASUS TUF F15 FX506HCB INTEL I5 11260H 16GB 1TB RTX3050-4GB 15.6 FHD IPS RGB WIN10HOME GRAPHITE BLACK,5 kg,40 × 20 × 10 cm,DISTRIBUTOR 1 YEAR (SERVICE & SPAREPART),NVIDIA RTX3050,SSD,Intel Core i5,1TB,16 Inch,Black,16GB,,,Windows 10 Home,Asus,Non Touchscreen,Rp11.899.000
ASUS TUF F15 FX506HCB I735B7T INTEL I7 11600H 8GB 512GB RTX3050-4GB 15.6″ FHD IPS 144HZ BL WIN11HOME + OHS GRAPHITE BLACK,5 kg,40 × 20 × 10 cm,ASUS 2 YEAR (SERVICE & SPAREPART),NVIDIA RTX3050,SSD,Intel Core i7,512GB,16 Inch,Black,8GB,Backlit Keyboard,Gratis,Windows 11 Home,Asus,Non Touchscreen,Rp15.499.000
ASUS TUF F15 FX506HCB I735B7T INTEL I7 11600H 16GB 512GB RTX3050-4GB 15.6″ FHD IPS 144HZ BL WIN11HOME + OHS GRAPHITE BLACK,5 kg,40 × 20 × 10 cm,ASUS 2 YEAR (SERVICE & SPAREPART),NVIDIA RTX3050,SSD,Intel Core i7,512GB,16 Inch,Black,16GB,Backlit Keyboard,Gratis,Windows 11 Home,Asus,Non Touchscreen,Rp15.999.000
ASUS TUF F15 FX506HCB I735B7T INTEL I7 11600H 16GB 1TB SSD RTX3050-4GB 15.6″ FHD IPS 144HZ BL WIN11HOME + OHS GRAPHITE BLACK,5 kg,40 × 20 × 10 cm,ASUS 2 YEAR (SERVICE & SPAREPART),NVIDIA RTX3050,SSD,Intel Core i7,1TB,16 Inch,Black,16GB,Backlit Keyboard,Gratis,Windows 11 Home,Asus,Non Touchscreen,Rp16.699.000
ASUS TUF F15 FX506HC INTEL I5 11260H 8GB 512GB RTX3050-4GB 15.6 FHD IPS RGB WIN10HOME BLACK,5 kg,40 × 20 × 10 cm,DISTRIBUTOR 1 YEAR (SERVICE & SPAREPART),NVIDIA RTX3050,SSD,Intel Core i5,512GB,16 Inch,Black,8GB,,,Windows 10 Home,Asus,Non Touchscreen,Rp11.499.000
ASUS TUF F15 FX506HC INTEL I5 11260H 8GB 512GB RTX3050-4GB 15.6 FHD IPS 144HZ RGB WIN11HOME GREY,5 kg,40 × 20 × 10 cm,DISTRIBUTOR 1 YEAR (SERVICE & SPAREPART),NVIDIA RTX3050,SSD,Intel Core i5,512GB,16 Inch,Grey,8GB,,,Windows 11 Home,Asus,Non Touchscreen,Rp11.199.000
ASUS TUF F15 FX506HC INTEL I5 11260H 8GB 1TB SSD RTX3050-4GB 15.6 FHD IPS RGB WIN10HOME BLACK,5 kg,40 × 20 × 10 cm,DISTRIBUTOR 1 YEAR (SERVICE & SPAREPART),NVIDIA RTX3050,SSD,Intel Core i5,1TB,16 Inch,Black,8GB,,,Windows 10 Home,Asus,Non Touchscreen,Rp11.999.000
ASUS TUF F15 FX506HC INTEL I5 11260H 16GB 512GB RTX3050-4GB 15.6 FHD IPS RGB WIN10HOME BLACK,5 kg,40 × 20 × 10 cm,DISTRIBUTOR 1 YEAR (SERVICE & SPAREPART),NVIDIA RTX3050,SSD,Intel Core i5,512GB,16 Inch,Black,16GB,,,Windows 10 Home,Asus,Non Touchscreen,Rp11.999.000
ASUS TUF F15 FX506HC INTEL I5 11260H 16GB 1TB SSD RTX3050-4GB 15.6 FHD IPS RGB WIN10HOME BLACK,5 kg,40 × 20 × 10 cm,DISTRIBUTOR 1 YEAR (SERVICE & SPAREPART),NVIDIA RTX3050,SSD,Intel Core i5,1TB,16 Inch,Black,16GB,,,Windows 10 Home,Asus,Non Touchscreen,Rp12.399.000
ASUS TUF F15 FX506HC I735B9TO11 INTEL I7 11800H 16GB 512GB RTX3050-4GB 15.6″ FHD IPS 144HZ RGB WIN11HOME + OHS BLACK,5 kg,40 × 20 × 10 cm,ASUS 2 YEAR (SERVICE & SPAREPART),NVIDIA RTX3050,SSD,Intel Core i7,512GB,16 Inch,Black,16GB,,Gratis,Windows 11 Home,Asus,Non Touchscreen,Rp15.799.000
ASUS TUF F15 FA506HM INTEL I7 11800H 16GB 1TB SSD RTX3060-6GB 15.6 FHD IPS 144HZ RGB WIN10HOME GREY,5 kg,40 × 20 × 10 cm,ASUS 2 YEAR (SERVICE & SPAREPART),NVIDIA RTX3060,SSD,Intel Core i7,1TB,16 Inch,Grey,16GB,,,Windows 10 Home,Asus,Non Touchscreen,Rp16.499.000
ASUS TUF F15 FA506HM INTEL I7 11800H 16GB 1TB SSD RTX3060-6GB 15.6 FHD IPS 144HZ RGB WIN10HOME,5 kg,40 × 20 × 10 cm,DISTRIBUTOR 1 YEAR (SERVICE & SPAREPART),NVIDIA RTX3060,SSD,Intel Core i7,1TB,16 Inch,Grey,16GB,,,Windows 10 Home,Asus,Non Touchscreen,Rp15.599.000
ASUS TUF F15 FA506HM INTEL 11800H 32GB 2TB SSD RTX3060-6GB 15.6 FHD IPS 144HZ RGB WIN10HOME,5 kg,40 × 20 × 10 cm,DISTRIBUTOR 1 YEAR (SERVICE & SPAREPART),NVIDIA RTX3060,SSD,Intel Core i7,2TB,16 Inch,Grey,32GB,,,Windows 10 Home,Asus,Non Touchscreen,Rp17.199.000
ASUS TUF F15 FA506HM INTEL 11800H 32GB 1TB SSD RTX3060-6GB 15.6 FHD IPS 144HZ RGB WIN10HOME,5 kg,40 × 20 × 10 cm,DISTRIBUTOR 1 YEAR (SERVICE & SPAREPART),NVIDIA RTX3060,SSD,Intel Core i7,1TB,16 Inch,Grey,32GB,,,Windows 10 Home,Asus,Non Touchscreen,Rp16.299.000
ASUS TUF F15 FA506HM INTEL 11800H 16GB 2TB SSD RTX3060-6GB 15.6 FHD IPS 144HZ RGB WIN10HOME,5 kg,40 × 20 × 10 cm,DISTRIBUTOR 1 YEAR (SERVICE & SPAREPART),NVIDIA RTX3060,SSD,Intel Core i7,2TB,16 Inch,Grey,16GB,,,Windows 10 Home,Asus,Non Touchscreen,Rp16.499.000
ASUS TUF F15 FA506HEB INTEL I7 11800H 16GB 1TB SSD RTX3050TI-4GB 15.6 FHD 144HZ RGB WIN10HOME GREY,5 kg,40 × 20 × 10 cm,DISTRIBUTOR 1 YEAR (SERVICE & SPAREPART),NVIDIA RTX3050TI,SSD,Intel Core i7,1TB,16 Inch,Grey,16GB,,,Windows 10 Home,Asus,Non Touchscreen,Rp15.499.000
ASUS TUF DASH F15 FX517ZR INTEL I7 12650H 32GB DDR5 1TB SSD RTX3070-8GB 15.6″ FHD IPS 144HZ BL WIN11HOME BLACK,5 kg,40 × 20 × 10 cm,DISTRIBUTOR 1 YEAR (SERVICE & SPAREPART),NVIDIA RTX3070,SSD,Intel Core i7,1TB,16 Inch,Black,8GB,Backlit Keyboard,,Windows 11 Home,Asus,Non Touchscreen,Rp22.499.000
ASUS TUF DASH F15 FX517ZM I736B7WO INTEL I7 12650H 16GB DDR5 1TB SSD RTX3060-6GB 15.6 FHD IPS 144HZ RGB WIN11HOME + OHS WHITE,5 kg,40 × 20 × 10 cm,ASUS 2 YEAR (SERVICE & SPAREPART),NVIDIA RTX3060,SSD,Intel Core i7,1TB,16 Inch,White,16GB,,Gratis,Windows 11 Home,Asus,Non Touchscreen,Rp18.399.000
ASUS TUF DASH F15 FX517ZM I736B7TO INTEL I7 12650H 16GB DDR5 1TB SSD RTX3060-6GB 15.6 FHD IPS 144HZ BL WIN11HOME + OHS GREY,5 kg,40 × 20 × 10 cm,ASUS 2 YEAR (SERVICE & SPAREPART),NVIDIA RTX3060,SSD,Intel Core i7,1TB,16 Inch,Grey,16GB,Backlit Keyboard,Gratis,Windows 11 Home,Asus,Non Touchscreen,Rp18.499.000
ASUS TUF DASH F15 FX517ZE I7R5B7TO INTEL I7 12700H 16GB DDR5 512GB RTX3050TI-5GB 15.6″ FHD IPS 144HZ RGB WIN11HOME + OHS GREY,5 kg,40 × 20 × 10 cm,ASUS 2 YEAR (SERVICE & SPAREPART),NVIDIA RTX3050TI,SSD,Intel Core i7,512GB,16 Inch,Grey,16GB,,Gratis,Windows 11 Home,Asus,Non Touchscreen,Rp17.999.000
ASUS TUF DASH F15 FX517ZE I7R5B7TO INTEL I7 12650H 16GB DDR5 1TB SSD RTX3050TI-4GB 15.6 FHD IPS 144HZ RGB WIN11HOME + OHS GREY,5 kg,40 × 20 × 10 cm,ASUS 2 YEAR (SERVICE & SPAREPART),NVIDIA RTX3050TI,SSD,Intel Core i7,1TB,16 Inch,Grey,16GB,,Gratis,Windows 11 Home,Asus,Non Touchscreen,Rp16.999.000
ASUS TUF DASH F15 FX517ZC I735B8TO INTEL I7 12650H 16GB DDR5 1TB SSD RTX3050-4GB 15.6 FHD IPS 144HZ RGB WIN11HOME + OHS WHITE,5 kg,40 × 20 × 10 cm,ASUS 2 YEAR (SERVICE & SPAREPART),NVIDIA RTX3050,SSD,Intel Core i7,1TB,16 Inch,White,16GB,,Gratis,Windows 11 Home,Asus,Non Touchscreen,Rp15.999.000
ASUS TUF DASH F15 FX517ZC I535B6TO INTEL I7 12650H 16GB DDR5 1TB SSD RTX3050-4GB 15.6 FHD IPS 144HZ RGB WIN11HOME + OHS BLACK,5 kg,40 × 20 × 10 cm,ASUS 2 YEAR (SERVICE & SPAREPART),NVIDIA RTX3050,SSD,Intel Core i7,1TB,16 Inch,Black,16GB,,Gratis,Windows 11 Home,Asus,Non Touchscreen,Rp15.999.000
ASUS TUF DASH F15 FX517ZC I535B6TO INTEL I5 12450H 8GB DDR5 512GB RTX3050-4GB 15.6 FHD IPS 144HZ BL WIN11HOME + OHS BLACK,5 kg,40 × 20 × 10 cm,ASUS 2 YEAR (SERVICE & SPAREPART),NVIDIA RTX3050,SSD,Intel Core i5,512GB,16 Inch,Black,8GB,Backlit Keyboard,Gratis,Windows 11 Home,Asus,Non Touchscreen,Rp14.599.000
ASUS TUF DASH F15 FX517ZC I535B6TO INTEL I5 12450H 16GB DDR5 512GB RTX3050-4GB 15.6 FHD IPS 144HZ BL WIN11HOME + OHS BLACK,5 kg,40 × 20 × 10 cm,ASUS 2 YEAR (SERVICE & SPAREPART),NVIDIA RTX3050,SSD,Intel Core i5,512GB,16 Inch,Black,16GB,Backlit Keyboard,Gratis,Windows 11 Home,Asus,Non Touchscreen,Rp15.099.000
ASUS TUF DASH F15 FX517ZC I535B6TO INTEL I5 12450H 16GB DDR5 1TB SSD RTX3050-4GB 15.6 FHD IPS 144HZ BL WIN11HOME + OHS BLACK,5 kg,40 × 20 × 10 cm,ASUS 2 YEAR (SERVICE & SPAREPART),NVIDIA RTX3050,SSD,Intel Core i5,1TB,16 Inch,Black,16GB,Backlit Keyboard,Gratis,Windows 11 Home,Asus,Non Touchscreen,Rp15.699.000
ASUS TUF DASH F15 FX516PE INTEL I7 11370H 40GB 2TB SSD RTX3050TI-4GB 15.6 IPS 144HZ BL WIN10HOME ECLIPSE GREY,5 kg,40 × 20 × 10 cm,DISTRIBUTOR 1 YEAR (SERVICE & SPAREPART),NVIDIA RTX3050TI,SSD,Intel Core i7,2TB,16 Inch,Grey,40GB,Backlit Keyboard,,Windows 10 Home,Asus,Non Touchscreen,Rp15.399.000
ASUS TUF DASH F15 FX516PE INTEL I7 11370H 40GB 1TB SSD RTX3050TI-4GB 15.6 FHD IPS 144HZ BL WIN10HOME ECLIPSE GREY,5 kg,40 × 20 × 10 cm,DISTRIBUTOR 1 YEAR (SERVICE & SPAREPART),NVIDIA RTX3050TI,SSD,Intel Core i7,1TB,16 Inch,Grey,40GB,Backlit Keyboard,,Windows 10 Home,Asus,Non Touchscreen,Rp14.599.000
ASUS TUF DASH F15 FX516PE INTEL I7 11370H 24GB 1TB SSD RTX3050TI-4GB 15.6 FHD IPS 144HZ BL WIN10HOME ECLIPSE GREY,5 kg,40 × 20 × 10 cm,DISTRIBUTOR 1 YEAR (SERVICE & SPAREPART),NVIDIA RTX3050TI,SSD,Intel Core i7,1TB,16 Inch,Grey,24GB,Backlit Keyboard,,Windows 10 Home,Asus,Non Touchscreen,Rp13.999.000
